Id,WnvPresent
167,0.00016486126696690917
168,0.00016486126696690917
169,1.2205309758428484e-05
170,1.0638491403369699e-05
171,2.5774395453481702e-06
172,1.6919419749683584e-06
173,9.82640813163016e-07
174,0.000499169691465795
175,0.000499169691465795
176,0.000499169691465795
177,0.00012652402801904827
178,6.124254286987707e-05
179,2.672094888112042e-05
180,1.7540924091008492e-05
181,1.0187421139562503e-05
182,0.005151068791747093
183,0.005151068791747093
184,0.005151068791747093
185,6.806823421356967e-06
186,1.3394019333645701e-05
187,7.205194833659334e-06
188,2.3979312118171947e-06
189,1.392659441989963e-06
190,0.0007073082379065454
191,0.0007073082379065454
192,0.0007073082379065454
193,0.0005773876910097897
194,3.8628601032542065e-05
195,1.1125628589070402e-05
196,1.1063711099268403e-05
197,6.425560968637001e-06
198,0.0032551344484090805
199,0.0032551344484090805
200,0.0032551344484090805
201,6.762766133761033e-06
202,4.672977865993744e-06
203,5.2490395319182426e-06
204,2.0065112948941533e-06
205,4.858761712966952e-07
206,0.000246880721533671
207,0.000246880721533671
208,0.000246880721533671
209,8.333424921147525e-05
210,8.07664473541081e-05
211,1.454135690437397e-05
212,1.5827252354938537e-05
213,9.192130164592527e-06
214,0.004250282421708107
215,0.004250282421708107
216,0.004250282421708107
217,1.973563303181436e-05
218,2.4556426069466397e-05
219,3.4035222142847488e-06
220,2.4414582640019944e-06
221,1.4179362324284739e-06
222,0.0007201383705250919
223,0.0007201383705250919
224,0.0007201383705250919
225,4.6510058382409625e-06
226,3.213779109501047e-06
227,5.785790904155874e-07
228,5.753585696766095e-07
229,3.341544925206108e-07
230,0.00016980212240014225
231,0.00016980212240014225
232,0.00016980212240014225
233,3.18562779284548e-05
234,3.6230274417903274e-05
235,3.426793000471662e-06
236,6.050043793948134e-06
237,6.272322025324684e-06
238,0.0016289381310343742
239,0.0016289381310343742
240,0.0016289381310343742
241,2.224300078523811e-05
242,1.0765927072498016e-05
243,4.697168151324149e-06
244,3.083433966821758e-06
245,1.7907830169860972e-06
246,0.0009093305561691523
247,0.0009093305561691523
248,0.0009093305561691523
249,0.0007097836933098733
250,0.0003436675760895014
251,0.0001499700447311625
252,9.845205204328522e-05
253,5.7180885050911456e-05
254,0.028242578729987144
255,0.028242578729987144
256,0.028242578729987144
257,2.1654543616023147e-06
258,1.4962970453780144e-06
259,2.6937888719658076e-07
260,2.678796704458364e-07
261,1.5557793631160166e-07
262,7.906509563326836e-05
263,7.906509563326836e-05
264,7.906509563326836e-05
265,1.0875516636588145e-05
266,8.42096869746456e-06
267,2.2966155484027695e-06
268,1.5075997907842975e-06
269,8.755790190662083e-07
270,0.0004448082181625068
271,0.0004448082181625068
272,0.0004448082181625068
273,9.370629413751885e-06
274,7.255731361510698e-06
275,1.978827185666887e-06
276,1.2989894457859918e-06
277,7.544207392129465e-07
278,0.0003832815564237535
279,0.0003832815564237535
280,0.0003832815564237535
281,6.395207947207382e-06
282,1.6176142025869922e-06
283,1.9827641608571867e-06
284,5.654130177390471e-07
285,3.2837803587426606e-07
286,0.00016686823801137507
287,0.00016686823801137507
288,0.00016686823801137507
289,4.26298902311828e-06
290,2.5263341285608476e-07
291,3.8022574244678253e-07
292,1.0842669695421137e-07
293,6.297161547763608e-08
294,3.200368519173935e-05
295,3.200368519173935e-05
296,3.200368519173935e-05
297,2.045405562967062e-05
298,4.701963462139247e-06
299,1.831151621445315e-06
300,1.346671979263192e-06
301,7.821129202056909e-07
302,0.0003973452840000391
303,0.0003973452840000391
304,0.0003973452840000391
305,1.759727297212521e-06
306,4.110976078663953e-06
307,2.189072176861373e-07
308,2.1768913427422376e-07
309,1.2642813373986428e-07
310,6.42518643871881e-05
311,6.42518643871881e-05
312,6.42518643871881e-05
313,0.0015555359423160553
314,0.0007534982869401574
315,0.0003288895240984857
316,0.00021592162374872714
317,0.00012541354226414114
318,0.05992797017097473
319,0.05992797017097473
320,0.05992797017097473
321,3.0843468266539276e-05
322,1.3652980669576209e-05
323,1.6607841644145083e-06
324,2.675342557267868e-06
325,2.7736348329199245e-06
326,0.0007209713221527636
327,0.0007209713221527636
328,0.0007209713221527636
329,6.233380554476753e-05
330,6.0413116443669423e-05
331,1.087671989807859e-05
332,1.183850963570876e-05
333,6.875548479001736e-06
334,0.003182524349540472
335,0.003182524349540472
336,0.003182524349540472
337,1.615191467863042e-05
338,7.410382750094868e-06
339,1.7222417909579235e-06
340,5.438148036773782e-06
341,6.565995818164083e-07
342,0.0003336001536808908
343,0.0003336001536808908
344,0.0003336001536808908
345,3.893865596182877e-06
346,3.0150381462590303e-06
347,8.2227637676624e-07
348,5.397792506300902e-07
349,3.134899770884658e-07
350,0.00015930332301650196
351,0.00015930332301650196
352,0.00015930332301650196
353,2.865722490241751e-05
354,2.6038749638246372e-05
355,6.051728632883169e-06
356,3.972626927861711e-06
357,2.3072097974363714e-06
358,0.0011712528066709638
359,0.0011712528066709638
360,0.0011712528066709638
361,0.00018384870782028884
362,4.9860202125273645e-05
363,2.1754478439106606e-05
364,2.5012965124915354e-05
365,8.293925930047408e-06
366,0.004197678994387388
367,0.004197678994387388
368,0.004197678994387388
369,2.255974686704576e-05
370,1.2104866982554086e-05
371,1.0417187695566099e-05
372,3.4669124033825938e-06
373,2.013500079556252e-06
374,0.0010223054559901357
375,0.0010223054559901357
376,0.0010223054559901357
377,0.0006362309213727713
378,2.358287019887939e-05
379,0.00027195876464247704
380,1.6192090697586536e-05
381,9.40401241678046e-06
382,0.004756845533847809
383,0.004756845533847809
384,0.004756845533847809
385,1.931989118020283e-06
386,6.203418365657853e-07
387,6.230418989616737e-07
388,1.7766930682228121e-07
389,1.74014687104318e-07
390,5.2440558647504076e-05
391,5.2440558647504076e-05
392,5.2440558647504076e-05
393,2.1936913981335238e-05
394,1.5158162568695843e-05
395,2.728962272158242e-06
396,2.713774847507011e-06
397,1.5760953147037071e-06
398,0.0008003959082998335
399,0.0008003959082998335
400,0.0008003959082998335
401,2.3734577553113922e-05
402,1.9667562810354866e-05
403,8.580989742767997e-06
404,1.095321658795001e-05
405,3.2714849567128113e-06
406,0.0016599573427811265
407,0.0016599573427811265
408,0.0016599573427811265
409,0.051685988903045654
410,0.042323507368564606
411,0.0067344107665121555
412,0.006697195116430521
413,0.003900520969182253
414,0.6655706763267517
415,0.6655706763267517
416,0.6655706763267517
417,9.231988769897725e-06
418,6.379188107530354e-06
419,1.1484542028483702e-06
420,1.1420604550949065e-06
421,6.632821509811038e-07
422,0.00033699392224662006
423,0.00033699392224662006
424,0.00033699392224662006
425,2.345620259802672e-06
426,1.6207859516725875e-06
427,2.917915367106616e-07
428,2.901676054989366e-07
429,1.6852204964834527e-07
430,8.564276504330337e-05
431,8.564276504330337e-05
432,8.564276504330337e-05
433,5.7568089687265456e-05
434,3.9779341022949666e-05
435,7.161693247326184e-06
436,7.121836461010389e-06
437,8.78174978424795e-06
438,0.002097791526466608
439,0.002097791526466608
440,0.002097791526466608
441,9.014137322083116e-05
442,8.736368181416765e-05
443,1.5729250662843697e-05
444,1.7120157281169668e-05
445,9.943027180270292e-06
446,0.004595878999680281
447,0.004595878999680281
448,0.004595878999680281
449,8.618576430308167e-06
450,5.955326287221396e-06
451,1.072142481461924e-06
452,1.0661765372788068e-06
453,6.192094019752403e-07
454,0.0003146092058159411
455,0.0003146092058159411
456,0.0003146092058159411
457,3.3712856293277582e-06
458,3.267397232775693e-06
459,5.882331493012316e-07
460,6.40249766092893e-07
461,6.637738465542498e-07
462,0.00017263457993976772
463,0.00017263457993976772
464,0.00017263457993976772
465,2.2212750991457142e-05
466,1.7199508874909952e-05
467,4.690780315286247e-06
468,3.0792405141255585e-06
469,1.788345912245859e-06
470,0.0009080920135602355
471,0.0009080920135602355
472,0.0009080920135602355
473,0.00016024697106331587
474,0.0001296135305892676
475,5.655420682160184e-05
476,3.712533725774847e-05
477,2.156181653845124e-05
478,0.01084006018936634
479,0.01084006018936634
480,0.01084006018936634
481,0.00010994406329700723
482,8.892577898222953e-05
483,4.41739393863827e-05
484,2.5470362743362784e-05
485,1.4792703041166533e-05
486,0.007462310139089823
487,0.007462310139089823
488,0.007462310139089823
489,3.517828588428529e-07
490,2.084735051255393e-08
491,3.1376323761378444e-08
492,8.947439233963905e-09
493,5.1964867964215955e-09
494,2.641018909343984e-06
495,2.641018909343984e-06
496,2.641018909343984e-06
497,6.393294461304322e-05
498,4.947414709022269e-06
499,1.6341820128218387e-06
500,1.5362134035967756e-06
501,8.921945777728979e-07
502,0.00045324640814214945
503,0.00045324640814214945
504,0.00045324640814214945
505,7.493134762626141e-05
506,7.262231520144269e-05
507,1.3075033166387584e-05
508,1.4231235581974033e-05
509,1.475409953854978e-05
510,0.0038232922088354826
511,0.0038232922088354826
512,0.0038232922088354826
513,3.5562254197429866e-05
514,2.876332109735813e-05
515,5.0737722631311044e-05
516,8.238130249083042e-06
517,4.784506018040702e-06
518,0.002425810554996133
519,0.002425810554996133
520,0.002425810554996133
521,7.578463282698067e-06
522,0.00013118381320964545
523,9.42754184052319e-07
524,9.375066269967647e-07
525,5.44481451925094e-07
526,0.0002766501856967807
527,0.0002766501856967807
528,0.0002766501856967807
529,0.0001566737046232447
530,7.583718252135441e-05
531,3.308903251308948e-05
532,2.172137283196207e-05
533,1.2615317245945334e-05
534,0.006370883900672197
535,0.006370883900672197
536,0.006370883900672197
537,7.44272256270051e-05
538,3.6024764995090663e-05
539,1.5717780115664937e-05
540,1.0317911801394075e-05
541,5.992403202981222e-06
542,0.0030363742262125015
543,0.0030363742262125015
544,0.0030363742262125015
545,3.703304537339136e-05
546,2.5589588403818198e-05
547,4.606980382959591e-06
548,4.5813494580215774e-06
549,2.660737663973123e-06
550,0.001350478152744472
551,0.001350478152744472
552,0.001350478152744472
553,5.8646102843340486e-05
554,2.996635521412827e-05
555,5.395005246100482e-06
556,5.8720911511045415e-06
557,6.0878373915329576e-06
558,0.0015811026096343994
559,0.0015811026096343994
560,0.0015811026096343994
561,7.242721767397597e-05
562,3.50566697306931e-05
563,1.5295387129299343e-05
564,1.0040630513685755e-05
565,5.831364433106501e-06
566,0.002955024130642414
567,0.002955024130642414
568,0.002955024130642414
569,5.5953887567739e-06
570,6.358279642881826e-05
571,6.9605835051334e-07
572,6.921865747244738e-07
573,4.0200345097218815e-07
574,0.00020427403796929866
575,0.00020427403796929866
576,0.00020427403796929866
577,0.00022862784680910408
578,0.0001853916619438678
579,2.8446531359804794e-05
580,2.8288250177865848e-05
581,1.6429265087936074e-05
582,0.008281049318611622
583,0.008281049318611622
584,0.008281049318611622
585,4.161205288255587e-05
586,1.8965654817293398e-05
587,2.9096947855578037e-06
588,2.893498731282307e-06
589,1.6804781353130238e-06
590,0.0008533594664186239
591,0.0008533594664186239
592,0.0008533594664186239
593,5.406158379628323e-05
594,3.7356247048592195e-05
595,6.725450020894641e-06
596,6.688039775326615e-06
597,3.884252237185137e-06
598,0.001970253186300397
599,0.001970253186300397
600,0.001970253186300397
601,4.49197250418365e-05
602,3.103927519987337e-05
603,5.004167178412899e-06
604,5.557041731663048e-06
605,3.227397428418044e-06
606,0.0016376216663047671
607,0.0016376216663047671
608,0.0016376216663047671
609,1.3183098417357542e-05
610,9.109339771384839e-06
611,1.6399677633671672e-06
612,1.6308424619637663e-06
613,9.471528983340249e-07
614,0.00048115229583345354
615,0.00048115229583345354
616,0.00048115229583345354
617,3.930767343263142e-05
618,1.697839434200432e-05
619,1.8828566680895165e-05
620,4.862757577939192e-06
621,2.824175453497446e-06
622,0.0014333117287606
623,0.0014333117287606
624,0.0014333117287606
625,1.2458148376026656e-05
626,1.243532187800156e-05
627,6.366716661432292e-06
628,2.226289552709204e-06
629,1.2929777994941105e-06
630,0.0006567154196090996
631,0.0006567154196090996
632,0.0006567154196090996
633,2.156907612516079e-05
634,9.31633712752955e-06
635,1.4364794651555712e-06
636,2.6682691895985045e-06
637,1.5496668765990762e-06
638,0.0007869843393564224
639,0.0007869843393564224
640,0.0007869843393564224
641,9.948766091838479e-06
642,6.874473456264241e-06
643,1.2376181075524073e-06
644,1.2307314136705827e-06
645,7.14778934707283e-07
646,0.00036315046600066125
647,0.00036315046600066125
648,0.00036315046600066125
649,9.69949996942887e-06
650,7.000900041020941e-06
651,2.0163229237368796e-06
652,2.0051052160852123e-06
653,1.164515538221167e-06
654,0.0005915075889788568
655,0.0005915075889788568
656,0.0005915075889788568
657,0.00020153286459390074
658,8.705721847945824e-05
659,2.5074652512557805e-05
660,2.4935083274613135e-05
661,1.4481847756542265e-05
662,0.007306619547307491
663,0.007306619547307491
664,0.007306619547307491
665,3.1791164474270772e-06
666,2.1967209704598645e-06
667,3.9547705910081277e-07
668,3.932764798264543e-07
669,1.3339945326151792e-06
670,0.00011607120541157201
671,0.00011607120541157201
672,0.00011607120541157201
673,2.7451983442006167e-06
674,1.8968900121763e-06
675,1.5515004179178504e-06
676,3.3959796041926893e-07
677,1.9722996569271345e-07
678,0.0001002302669803612
679,0.0001002302669803612
680,0.0001002302669803612
681,1.0855404070753139e-05
682,7.500937499571592e-06
683,1.3504015896614874e-06
684,1.3428835927697946e-06
685,7.799134209562908e-07
686,0.0003962288610637188
687,0.0003962288610637188
688,0.0003962288610637188
689,0.0017025562701746821
690,0.0011770608834922314
691,0.00021211113198660314
692,0.00021093111718073487
693,0.00012251407315488905
694,0.05862395092844963
695,0.05862395092844963
696,0.05862395092844963
697,2.2198541046236642e-05
698,1.5338930097641423e-05
699,2.761506948445458e-06
700,5.873122063349001e-06
701,1.5948912732710596e-06
702,0.0008099341648630798
703,0.0008099341648630798
704,0.0008099341648630798
705,1.6651785699650645e-05
706,1.1506190276122652e-05
707,2.0714785478048725e-06
708,2.0599479739757953e-06
709,1.1963680890403339e-06
710,0.0006076747667975724
711,0.0006076747667975724
712,0.0006076747667975724
713,2.403237704129424e-05
714,3.8676257645420264e-06
715,6.962900442886166e-07
716,6.92414346303849e-07
717,4.0213768670582795e-07
718,0.00020434123871382326
719,0.00020434123871382326
720,0.00020434123871382326
721,0.00019184499979019165
722,0.00013256933016236871
723,2.3869090000516735e-05
724,2.373630013607908e-05
725,1.378556862619007e-05
726,0.006957747042179108
727,0.006957747042179108
728,0.006957747042179108
729,9.473413228988647e-06
730,4.540861937130103e-06
731,8.657340799800295e-07
732,8.12946893802291e-07
733,4.7213879383889434e-07
734,0.00023990223417058587
735,0.00023990223417058587
736,0.00023990223417058587
737,3.206691644663806e-06
738,3.1078782285476336e-06
739,5.595136940428347e-07
740,5.564003231484094e-07
741,3.231433538530837e-07
742,0.00016420753672719002
743,0.00016420753672719002
744,0.00016420753672719002
745,3.185541118000401e-06
746,1.3759173498328892e-06
747,2.531415361772815e-07
748,1.5221000467136037e-05
749,2.288664973093546e-07
750,0.00011630576045718044
751,0.00011630576045718044
752,0.00011630576045718044
753,3.815594027400948e-05
754,2.754044544417411e-05
755,1.887059443106409e-05
756,7.887892934377305e-06
757,4.581096163747134e-06
758,0.002322917338460684
759,0.002322917338460684
760,0.002322917338460684
761,4.974955572834006e-06
762,2.099382982123643e-06
763,3.220816040538921e-07
764,3.2029004159994656e-07
765,1.860160381284004e-07
766,9.45321808103472e-05
767,9.45321808103472e-05
768,9.45321808103472e-05
769,4.0170161810237914e-05
770,3.893215034622699e-05
771,9.903234058583621e-06
772,7.629041647305712e-06
773,7.909338819445111e-06
774,0.002053198404610157
775,0.002053198404610157
776,0.002053198404610157
777,1.994576996366959e-05
778,4.4457297917688265e-05
779,1.3521087566914503e-05
780,8.711740520084277e-06
781,5.0595681386766955e-06
782,0.0023439149372279644
783,0.0023439149372279644
784,0.0023439149372279644
785,5.075259650766384e-06
786,4.918867034575669e-06
787,8.855478199620848e-07
788,9.638563369662734e-07
789,9.99270469037583e-07
790,0.00025986763648688793
791,0.00025986763648688793
792,0.00025986763648688793
793,1.6095544197014533e-05
794,1.5599600374116562e-05
795,2.8084284622309497e-06
796,2.7928012968914118e-06
797,1.621990463718248e-06
798,0.0008236850262619555
799,0.0008236850262619555
800,0.0008236850262619555
801,1.1638023352134041e-05
802,1.1279425052634906e-05
803,4.13898897022591e-06
804,2.0193499494780554e-06
805,1.172788529402169e-06
806,0.0005957070388831198
807,0.0005957070388831198
808,0.0005957070388831198
809,0.0007093343301676214
810,8.940225961850956e-05
811,1.6096264516818337e-05
812,1.751967465679627e-05
813,1.8163322238251567e-05
814,0.004702604375779629
815,0.004702604375779629
816,0.004702604375779629
817,0.002107881708070636
818,0.00017621692677494138
819,3.1729057809570804e-05
820,3.4534914448158816e-05
821,3.5803615901386365e-05
822,0.009227815084159374
823,0.009227815084159374
824,0.009227815084159374
825,8.222737233154476e-05
826,7.969375292304903e-05
827,1.4348159311339259e-05
828,1.5616940800100565e-05
829,9.069985026144423e-06
830,0.004194044973701239
831,0.004194044973701239
832,0.004194044973701239
833,2.4369839593418874e-05
834,2.318303450010717e-05
835,2.6304012408218114e-06
836,4.542819624475669e-06
837,4.709727363660932e-06
838,0.0012236242182552814
839,0.0012236242182552814
840,0.0012236242182552814
841,2.2437063307734206e-05
842,2.1745683625340462e-05
843,3.9149404074123595e-06
844,3.893156645062845e-06
845,2.2610508949583163e-06
846,0.00114784378092736
847,0.00114784378092736
848,0.00114784378092736
849,5.059055547462776e-05
850,3.439693318796344e-05
851,6.192641194502357e-06
852,6.1581827139889356e-06
853,3.576526751203346e-06
854,0.0018144517671316862
855,0.0018144517671316862
856,0.0018144517671316862
857,1.9950392015744e-05
858,1.9335580873303115e-05
859,3.4810555007425137e-06
860,3.788878984778421e-06
861,3.928086243831785e-06
862,0.0010207511950284243
863,0.0010207511950284243
864,0.0010207511950284243
865,1.2267378224350978e-05
866,1.1889365850947797e-05
867,2.1404630388133228e-06
868,2.12855252357258e-06
869,1.2362108918750891e-06
870,0.0006278998334892094
871,0.0006278998334892094
872,0.0006278998334892094
873,0.00010844603093573824
874,9.04933585843537e-06
875,1.6291683095914777e-06
876,1.7732380683810334e-06
877,1.8383885844741599e-06
878,0.0004779830342158675
879,0.0004779830342158675
880,0.0004779830342158675
881,2.9639386411872692e-06
882,2.8726053642458282e-06
883,5.171572183826356e-07
884,5.142790655554563e-07
885,2.986803906424029e-07
886,0.00015177868772298098
887,0.00015177868772298098
888,0.00015177868772298098
889,0.0017446372658014297
890,0.0002367539709666744
891,4.2631407268345356e-05
892,4.6401110012084246e-05
893,4.810580867342651e-05
894,0.012359465472400188
895,0.012359465472400188
896,0.012359465472400188
897,1.2813629837182816e-06
898,1.164279069598706e-06
899,5.33724687556969e-07
900,3.397064745058742e-07
901,1.0316058052239896e-07
902,5.2427614718908444e-05
903,5.2427614718908444e-05
904,5.2427614718908444e-05
905,5.908176717639435e-06
906,2.551892976043746e-06
907,8.067250973908813e-07
908,7.308799467864446e-07
909,4.2447635451026144e-07
910,0.0002156889095203951
911,0.0002156889095203951
912,0.0002156889095203951
913,3.091152029810473e-05
914,2.1359594029490836e-05
915,3.845430001092609e-06
916,3.824032773991348e-06
917,2.2209032977116294e-06
918,0.0011274864664301276
919,0.0011274864664301276
920,0.0011274864664301276
921,9.418361150892451e-05
922,9.128144301939756e-05
923,1.6434703866252676e-05
924,1.788799090718385e-05
925,1.8545220882515423e-05
926,0.004800998605787754
927,0.004800998605787754
928,0.004800998605787754
929,2.223180359806065e-07
930,6.999771926530229e-07
931,3.023249973921338e-06
932,1.7067578994556243e-07
933,9.912458409644387e-08
934,5.037651499151252e-05
935,5.037651499151252e-05
936,5.037651499151252e-05
937,0.00016014340508263558
938,0.0004603291454259306
939,0.00011176760017406195
940,6.038621722836979e-05
941,3.5071650927420706e-05
942,0.01751336269080639
943,0.01751336269080639
944,0.01751336269080639
945,6.4088476392498706e-06
946,3.916697824024595e-05
947,3.6810245092055993e-06
948,2.416385768810869e-06
949,1.4033801107871113e-06
950,0.0007127502467483282
951,0.0007127502467483282
952,0.0007127502467483282
953,0.06630086153745651
954,0.06438939273357391
955,0.012238133698701859
956,0.013306002132594585
957,0.013788126409053802
958,0.7843338847160339
959,0.7843338847160339
960,0.7843338847160339
961,0.011827663518488407
962,0.008202731609344482
963,0.001486735767684877
964,0.0014784764498472214
965,0.0008591960649937391
966,0.3041325509548187
967,0.3041325509548187
968,0.3041325509548187
969,0.04418697953224182
970,0.042883772403001785
971,0.008001714944839478
972,0.008703176863491535
973,0.009020057506859303
974,0.7030622363090515
975,0.7030622363090515
976,0.7030622363090515
977,0.003803541883826256
978,0.0036867756862193346
979,0.0006657429039478302
980,0.0006620411877520382
981,0.00038460359792225063
982,0.16356267035007477
983,0.16356267035007477
984,0.16356267035007477
985,0.00697186216711998
986,0.006758478004485369
987,0.0012235111789777875
988,0.0012167112436145544
989,0.0007069958955980837
990,0.2644786834716797
991,0.2644786834716797
992,0.2644786834716797
993,0.001861032797023654
994,0.0018037904519587755
995,0.0003252183960285038
996,0.0003539673052728176
997,0.0003669687721412629
998,0.087168850004673
999,0.087168850004673
1000,0.087168850004673
1001,0.02295663394033909
1002,0.020902881398797035
1003,0.004937209654599428
1004,0.0032465129625052214
1005,0.0018880644347518682
1006,0.49016234278678894
1007,0.49016234278678894
1008,0.49016234278678894
1009,0.031909238547086716
1010,0.015702905133366585
1011,0.00691233342513442
1012,0.004548367112874985
1013,0.0026466238778084517
1014,0.5742316842079163
1015,0.5742316842079163
1016,0.5742316842079163
1017,0.013114344328641891
1018,0.006390718277543783
1019,0.002798332367092371
1020,0.0018387186573818326
1021,0.0010687062749639153
1022,0.35222354531288147
1023,0.35222354531288147
1024,0.35222354531288147
1025,3.160820597258862e-06
1026,7.099289177858736e-06
1027,1.4976776583353058e-06
1028,4.381620897220273e-07
1029,2.544730648423865e-07
1030,0.00012931687524542212
1031,0.00012931687524542212
1032,0.00012931687524542212
1033,1.680105742707383e-05
1034,2.2117632397566922e-05
1035,2.526216348996968e-06
1036,6.334677891572937e-06
1037,3.6790418107557343e-06
1038,0.0018663647351786494
1039,0.0018663647351786494
1040,0.0018663647351786494
1041,2.142142147931736e-05
1042,0.0002615531557239592
1043,1.0453931281517725e-05
1044,8.75283785717329e-06
1045,5.083446012577042e-06
1046,0.002576981671154499
1047,0.002576981671154499
1048,0.002576981671154499
1049,1.1578255907807034e-05
1050,7.117477252904791e-06
1051,4.676584239859949e-07
1052,1.3946743138149031e-06
1053,8.099922297333251e-07
1054,0.00037597978371195495
1055,0.00037597978371195495
1056,0.00037597978371195495
1057,2.2111789803602733e-05
1058,1.712134871922899e-05
1059,4.6694544835190754e-06
1060,3.065238615818089e-06
1061,1.7802190086513292e-06
1062,0.000903966894838959
1063,0.000903966894838959
1064,0.000903966894838959
1065,0.0001346070202998817
1066,9.301509999204427e-05
1067,1.6746796973166056e-05
1068,1.6653611965011805e-05
1069,9.672047781350557e-06
1070,0.004891738295555115
1071,0.004891738295555115
1072,0.004891738295555115
1073,0.003980070818215609
1074,0.003857902716845274
1075,0.0006967427325434983
1076,0.0006928691291250288
1077,0.00040251747122965753
1078,0.16988955438137054
1079,0.16988955438137054
1080,0.16988955438137054
1081,0.00015619191981386393
1082,6.746930739609525e-05
1083,1.943268762261141e-05
1084,1.9324483218952082e-05
1085,1.1223307410546113e-05
1086,0.005671843886375427
1087,0.005671843886375427
1088,0.005671843886375427
1089,6.735378701705486e-05
1090,0.00011077414819737896
1091,1.422394961991813e-05
1092,1.2477255040721502e-05
1093,5.4228703447734006e-06
1094,0.0027485708706080914
1095,0.0027485708706080914
1096,0.0027485708706080914
1097,1.4763521676286473e-06
1098,1.048723152052844e-05
1099,1.8365543041909405e-07
